Stat,Test,ODI,T20,IPL
Matches,0,0,33,0
Innings,0,0,26,0
Balls,0,0,505,0
Runs,0,0,603,0
Maidens,0,0,1,0
Wickets,0,0,32,0
Avg,0.0,0.0,18.84,0.0
Eco,0,0,7.16,0
SR,0.0,0.0,15.78,0.0
BBI,-/-,-/-,4/24,-/-
BBM,-/-,-/-,4/24,-/-
