Stat,Test,ODI,T20,IPL
Matches,0,0,33,0
Innings,0,0,32,0
Runs,0,0,572,0
Balls,0,0,527,0
Highest,0,0,74,0
Average,0,0,19.72,0
SR,0,0,108.54,0
Not Out,0,0,3,0
Fours,0,0,41,0
Sixes,0,0,18,0
Ducks,0,0,4,0
