Stat,Test,ODI,T20,IPL
Matches,0,0,25,0
Innings,0,0,25,0
Balls,0,0,551,0
Runs,0,0,540,0
Maidens,0,0,3,0
Wickets,0,0,25,0
Avg,0.0,0.0,21.6,0.0
Eco,0,0,5.88,0
SR,0.0,0.0,22.04,0.0
BBI,-/-,-/-,3/25,-/-
BBM,-/-,-/-,3/25,-/-
