over,runs,wickets
1,2,0
2,18,0
3,11,0
4,9,0
5,7,0
6,12,0
7,9,0
8,5,0
9,8,0
10,10,0
11,5,0
12,13,0
13,12,0
14,6,0
15,8,0
16,5,0
17,9,0
18,12,0
19,13,0
20,25,0
