bowler,overs,maidens,runs,wickets,economy
Bhargav Bhatt,4,0,26,0,6.5
Praveen Kumar,3,0,28,0,9.33
Bipul Sharma,4,0,22,1,5.5
Ryan Harris,4,0,33,2,8.25
Piyush Chawla,4,0,37,2,9.25
Paul Valthaty,1,0,10,0,10.0
