bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,22,1,5.5
Wayne Parnell,4,0,34,2,8.5
Ishwar Pandey,2,0,17,1,8.5
Angelo Mathews,3,0,25,0,8.33
Ali Murtaza,4,0,34,0,8.5
Yuvraj Singh,1,0,11,0,11.0
Luke Wright,1,0,11,0,11.0
Raiphi Gomez,1,0,5,0,5.0
