batter,runs,balls,fours,sixes,strike_rate,dismissal
Jacques Kallis,1,7,0,0,14.29,b W Parnell
Gautam Gambhir,12,17,1,0,70.59,c Y Singh b I Pandey
Ryan ten Doeschate,42,30,4,1,140.0,run out (A Murtaza/R Uthappa)
Manoj Tiwary,0,2,0,0,0.0,c M Pandey b B Kumar
Yusuf Pathan,72,44,8,2,163.64,obs
Rajat Bhatia,10,9,1,0,111.11,run out (R Uthappa/A Mathews)
Debabrata Das,8,6,1,0,133.33,not out
Manvinder Bisla,1,4,0,0,25.0,lbw b W Parnell
Sachithra Senanayake,2,1,0,0,200.0,not out
