batter,runs,balls,fours,sixes,strike_rate,dismissal
MS Dhoni,45,16,4,3,281.25,not out
Suresh Raina,63,50,5,1,126.0,not out
S Badrinath,34,31,2,0,109.68,c S Smith b Luke Wright
Wriddhiman Saha,13,15,1,1,86.67,lbw b R Sharma
Michael Hussey,5,8,1,0,62.5,b Kane Richardson
