batter,runs,balls,fours,sixes,strike_rate,dismissal
Adam Gilchrist,9,15,1,0,60.0,c P Patel b RP Singh
Dinesh Karthik,69,33,7,5,209.09,c M Jayawardene b RP Singh
David Hussey,21,15,2,1,140.0,not out
Shaun Marsh,42,30,5,2,140.0,c & b RP Singh
Paul Valthaty,17,10,1,2,170.0,b RP Singh
Mandeep Singh,15,10,1,0,150.0,not out
