bowler,overs,maidens,runs,wickets,economy
RP Singh,4.0,0,25,4,6.25
S Sreesanth,3.5,0,38,0,10.86
Vinay Kumar,3.0,0,28,0,9.33
Brad Hodge,2.0,0,26,0,13.0
Prasanth Parameswaran,2.0,0,23,0,11.5
Raiphi Gomez,1.0,0,12,0,12.0
Ravindra Jadeja,3.0,0,27,0,9.0
