bowler,overs,maidens,runs,wickets,economy
Coulter-Nile,4,0,22,3,5.5
C Woakes,4,0,31,1,7.8
Umesh,4,0,53,1,13.2
Narine,4,0,20,1,5.0
Kuldeep Yadav,3,0,29,0,9.7
de Grandhomme,1,0,12,0,12.0
