over,runs,wickets
1,7,0
2,8,0
3,7,0
4,10,0
5,15,0
6,17,0
7,7,0
8,2,0
9,9,0
10,10,0
11,6,0
12,12,0
13,9,0
14,2,0
15,17,0
16,14,0
17,21,0
18,8,0
19,6,0
20,10,0
