bowler,overs,maidens,runs,wickets,economy
Pawan Negi,4,0,21,1,5.2
Yuzvendra Chahal,4,0,31,3,7.8
Sreenath Aravind,4,0,53,1,13.2
Adam Milne,4,0,43,1,10.8
Shane Watson,2,0,24,0,12.0
Travis Head,2,0,18,0,9.0
