bowler,overs,maidens,runs,wickets,economy
Ashok Dinda,4,0,26,0,6.5
RP Singh,3,0,23,1,7.67
Ravichandran Ashwin,4,0,16,1,4.0
Adam Zampa,4,0,19,6,4.75
Rajat Bhatia,3,0,26,0,8.67
Thisara Perera,2,0,26,0,13.0
