over,runs,wickets
1,6,0
2,9,0
3,12,0
4,18,0
5,9,0
6,8,0
7,9,0
8,9,0
9,9,0
10,7,0
11,7,0
12,7,0
13,12,0
14,6,0
15,15,0
16,13,0
17,13,0
18,11,0
19,3,0
20,7,0
