Stat,Test,ODI,T20,IPL
Matches,0,0,0,24
Innings,0,0,0,18
Runs,0,0,0,424
Balls,0,0,0,293
Highest,0,0,0,90
Average,0,0,0,30.29
SR,0,0,0,144.71
Not Out,0,0,0,4
Fours,0,0,0,30
Sixes,0,0,0,26
Ducks,0,0,0,3
