batter,runs,balls,fours,sixes,strike_rate,dismissal
Tillakaratne Dilshan,4,8,0,0,50.0,c R Uthappa b A Dinda
Chris Gayle,81,48,4,8,168.75,b A Nehra
AB de Villiers,33,14,2,3,235.71,not out
Virat Kohli,16,19,1,0,84.21,c R Sharma b A Mathews
Saurabh Tiwary,36,23,1,2,156.52,not out
Mayank Agarwal,9,10,0,1,90.0,c M Manhas b Marlon Samuels
