bowler,overs,maidens,runs,wickets,economy
Ashok Dinda,4,0,28,1,7.0
Ashish Nehra,4,0,54,1,13.5
Bhuvneshwar Kumar,4,0,27,0,6.75
Marlon Samuels,2,0,5,1,2.5
Angelo Mathews,4,0,35,1,8.75
Rahul Sharma,2,0,35,0,17.5
