batter,runs,balls,fours,sixes,strike_rate,dismissal
Darius Visser,58,26,6,4,223.08,b Kadek Gamantika
Sean Solia,28,26,3,0,107.69,not out
Benjamin Mailata,6,4,1,0,150.0,not out
