bowler,overs,maidens,runs,wickets,economy
Ferdinando Banunaek,3.0,0,23,0,7.7
Gaurav Tiwari,1.0,0,17,0,17.0
Danilson Hawoe,2.0,0,24,0,12.0
Gede Arta,2.0,0,19,0,9.5
Kadek Gamantika,1.2,0,10,1,7.5
