Stat,Test,ODI,T20,IPL
Matches,0,0,13,0
Innings,0,0,11,0
Runs,0,0,278,0
Balls,0,0,236,0
Highest,0,0,58,0
Average,0,0,39.71,0
SR,0,0,117.80,0
Not Out,0,0,4,0
Fours,0,0,26,0
Sixes,0,0,5,0
Ducks,0,0,0,0
