Stat,Test,ODI,T20,IPL
Matches,0,0,16,0
Innings,0,0,7,0
Balls,0,0,68,0
Runs,0,0,101,0
Maidens,0,0,0,0
Wickets,0,0,4,0
Avg,0.0,0.0,25.25,0.0
Eco,0,0,8.91,0
SR,0.0,0.0,17.0,0.0
BBI,-/-,-/-,3/30,-/-
BBM,-/-,-/-,3/30,-/-
