Stat,Test,ODI,T20,IPL
Matches,0,0,0,44
Innings,0,0,0,37
Runs,0,0,0,784
Balls,0,0,0,560
Highest,0,0,0,70
Average,0,0,0,23.76
SR,0,0,0,140.00
Not Out,0,0,0,4
Fours,0,0,0,64
Sixes,0,0,0,43
Ducks,0,0,0,2
