Stat,Test,ODI,T20,IPL
Matches,0,0,0,44
Innings,0,0,0,2
Balls,0,0,0,17
Runs,0,0,0,22
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,0,0,0,7.76
SR,0.0,0.0,0.0,0.0
BBI,-/-,-/-,-/-,0/9
BBM,-/-,-/-,-/-,0/9
