over,runs,wickets
1,1,0
2,2,0
3,4,0
4,13,0
5,12,0
6,3,0
7,7,0
8,6,0
9,5,0
10,10,0
11,8,0
12,4,0
13,9,0
14,14,0
15,10,0
16,15,0
17,5,0
18,5,0
19,14,0
20,16,0
