over,runs,wickets
1,9,0
2,2,0
3,4,0
4,12,0
5,3,0
6,6,0
7,13,0
8,13,0
9,11,0
10,15,0
11,6,0
12,8,0
13,3,0
14,8,0
15,11,0
16,10,0
17,12,0
18,11,0
19,4,0
20,14,0
