Stat,Test,ODI,T20,IPL
Matches,0,0,33,0
Innings,0,0,33,0
Balls,0,0,653,0
Runs,0,0,890,0
Maidens,0,0,1,0
Wickets,0,0,29,0
Avg,0.0,0.0,30.69,0.0
Eco,0,0,8.18,0
SR,0.0,0.0,22.52,0.0
BBI,-/-,-/-,3/16,-/-
BBM,-/-,-/-,3/16,-/-
