bowler,overs,maidens,runs,wickets,economy
Zaheer Khan,4.0,0,31,0,7.75
Vinay Kumar,3.5,0,32,0,9.14
Andrew McDonald,4.0,0,25,2,6.25
Daniel Vettori,4.0,0,29,0,7.25
KP Appanna,3.0,0,30,1,10.0
Asad Pathan,1.0,0,14,0,14.0
