over,runs,wickets
1,21,0
2,5,0
3,1,0
4,12,0
5,13,0
6,9,0
7,8,0
8,14,0
9,5,0
10,12,0
11,18,0
12,12,0
13,16,0
14,15,0
15,11,0
16,16,0
17,10,0
