over,runs,wickets
1,1,0
2,10,0
3,6,0
4,14,0
5,15,0
6,13,0
7,5,0
8,4,0
9,6,0
10,4,0
11,14,0
12,5,0
13,7,0
14,13,0
15,11,0
16,18,0
17,11,0
18,6,0
19,21,0
20,14,0
