bowler,overs,maidens,runs,wickets,economy
Venugopal Rao,1.0,0,9,0,9.0
Sanjay Bangar,4.0,0,26,0,6.5
Shahid Afridi,3.0,0,28,0,9.33
Nuwan Zoysa,4.0,0,32,1,8.0
Doddapaneni Kalyankrishna,3.0,0,34,1,11.33
RP Singh,3.5,0,36,0,10.29
