bowler,overs,maidens,runs,wickets,economy
Praveen Kumar,4,1,36,0,9.0
Azhar Mahmood,4,0,42,2,10.5
Parvinder Awana,4,0,38,1,9.5
Manpreet Gony,4,0,32,1,8.0
Piyush Chawla,4,0,33,0,8.25
