batter,runs,balls,fours,sixes,strike_rate,dismissal
Virender Sehwag,80,47,8,5,170.21,c B Hodge b V Kumar
Irfan Pathan,13,7,1,1,185.71,run out (RP Singh)
Venugopal Rao,1,10,0,0,10.0,lbw b R Jadeja
Naman Ojha,0,3,0,0,0.0,lbw b S Sreesanth
Roelof van der Merwe,2,4,0,0,50.0,not out
David Warner,3,7,0,0,42.86,b S Sreesanth
Yogesh Nagar,22,30,1,0,73.33,run out (R Jadeja/P Patel)
Travis Birt,20,13,2,1,153.85,c V Kumar b R Powar
