bowler,overs,maidens,runs,wickets,economy
RP Singh,4,0,29,0,7.25
S Sreesanth,4,1,10,2,2.5
Ravindra Jadeja,4,0,27,1,6.75
Vinay Kumar,4,0,41,1,10.25
Balachandra Akhil,2,0,22,0,11.0
Ramesh Powar,2,0,20,1,10.0
