Series,Score,Opponent,Format,Venue,Date,SR,4s,6s
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Delhi,05 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,DNB,MI,T20,Chennai,02 May 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,18(6),GT,T20,Chennai,26 Apr 26,300,3,1
INDIAN PREMIER LEAGUE 2026,15(7),MI,T20,Mumbai,23 Apr 26,214.2,2,1
INDIAN PREMIER LEAGUE 2026,16(15),SRH,T20,Hyderabad,18 Apr 26,106.6,1,0
INDIAN PREMIER LEAGUE 2026,7*(6),KKR,T20,Chennai,14 Apr 26,116.6,1,0
INDIAN PREMIER LEAGUE 2026,DNB,DC,T20,Chennai,11 Apr 26,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2026,37(16),RCB,T20,Bengaluru,05 Apr 26,231.2,4,2
INDIAN PREMIER LEAGUE 2026,43(36),RR,T20,Guwahati,30 Mar 26,119.4,2,2
ICC MEN'S T20 WORLD CUP 2026,2*(3),IND,T20I,Mumbai,05 Mar 26,66.6,0,0
ICC MEN'S T20 WORLD CUP 2026,0(3),PAK,T20I,Pallekele,24 Feb 26,0,0,0
ICC MEN'S T20 WORLD CUP 2026,10*(10),SL,T20I,Pallekele,22 Feb 26,100,0,1
ICC MEN'S T20 WORLD CUP 2026,15(9),ITA,T20I,Kolkata,16 Feb 26,166.6,1,1
ICC MEN'S T20 WORLD CUP 2026,DNB,SCO,T20I,Kolkata,14 Feb 26,DNB,DNB,DNB
ICC MEN'S T20 WORLD CUP 2026,5(6),WI,T20I,Mumbai,11 Feb 26,83.3,0,0
ENGLAND TOUR OF SRI LANKA 2026,2(3),SL,T20I,Pallekele,03 Feb 26,66.6,0,0
ENGLAND TOUR OF SRI LANKA 2026,DNB,SL,T20I,Pallekele,01 Feb 26,DNB,DNB,DNB
ENGLAND TOUR OF SRI LANKA 2026,DNB,SL,T20I,Pallekele,30 Jan 26,DNB,DNB,DNB
ENGLAND TOUR OF SRI LANKA 2026,DNB,SL,ODI,Colombo,27 Jan 26,DNB,DNB,DNB
ENGLAND TOUR OF SRI LANKA 2026,DNB,SL,ODI,Colombo,24 Jan 26,DNB,DNB,DNB
ENGLAND TOUR OF SRI LANKA 2026,34(17),SL,ODI,Colombo,22 Jan 26,200,4,2
"ENGLAND TOUR OF NEW ZEALAND, 2025",68(62),NZ,ODI,Wellington,01 Nov 25,109.6,10,2
"ENGLAND TOUR OF NEW ZEALAND, 2025",42(28),NZ,ODI,Hamilton,29 Oct 25,150,4,2
"ENGLAND TOUR OF NEW ZEALAND, 2025",46(54),NZ,ODI,Mount Maunganui,26 Oct 25,85.1,6,1
"ENGLAND TOUR OF IRELAND, 2025",DNB,IRE,T20I,Dublin,21 Sep 25,DNB,DNB,DNB
"ENGLAND TOUR OF IRELAND, 2025",4*(3),IRE,T20I,Dublin,17 Sep 25,133.3,1,0
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,RSA,T20I,Cardiff,10 Sep 25,DNB,DNB,DNB
"SOUTH AFRICA TOUR OF ENGLAND, 2025",DNB,RSA,ODI,Southampton,07 Sep 25,DNB,DNB,DNB
"INDIA TOUR OF ENGLAND, 2025",0 & 9,IND,Test,London,31 Jul 25,0 & 52.9,0 & 2,0 & 0
"WEST INDIES TOUR OF ENGLAND, 2025",1(3),WI,ODI,Birmingham,29 May 25,33.3,0,0
INDIAN PREMIER LEAGUE 2025,4*(3),MI,T20,Mumbai,20 Apr 25,133.3,1,0
INDIAN PREMIER LEAGUE 2025,DNB,LSG,T20,Lucknow,14 Apr 25,DNB,DNB,DNB
INDIAN PREMIER LEAGUE 2025,11*(4),RR,T20,Guwahati,30 Mar 25,275,0,1
"ICC CHAMPIONS TROPHY, 2025",11(20),RSA,ODI,Karachi,01 Mar 25,55,1,0
"ICC CHAMPIONS TROPHY, 2025",32(28),AFG,ODI,Lahore,26 Feb 25,114.2,3,0
"ENGLAND TOUR OF INDIA, 2025",6(10),IND,ODI,Cuttack,09 Feb 25,60,0,0
"ENGLAND TOUR OF INDIA, 2025",1(3),IND,T20I,Mumbai,02 Feb 25,33.3,0,0
"ENGLAND TOUR OF INDIA, 2025",19(15),IND,T20I,Pune,31 Jan 25,126.6,1,1
"ENGLAND TOUR OF INDIA, 2025",0(1),IND,T20I,Rajkot,28 Jan 25,0,0,0
"ENGLAND TOUR OF INDIA, 2025",5(7),IND,T20I,Chennai,25 Jan 25,71.4,0,0
"ENGLAND TOUR OF INDIA, 2025",2(4),IND,T20I,Kolkata,22 Jan 25,50,0,0
"ENGLAND TOUR OF WEST INDIES, 2024",DNB,WI,T20I,"Gros Islet, St Lucia",16 Nov 24,DNB,DNB,DNB
"ENGLAND TOUR OF WEST INDIES, 2024",4*(4),WI,T20I,"Gros Islet, St Lucia",14 Nov 24,100,0,0
"ENGLAND TOUR OF WEST INDIES, 2024",DNB,WI,T20I,"Bridgetown, Barbados",10 Nov 24,DNB,DNB,DNB
"ENGLAND TOUR OF WEST INDIES, 2024",DNB,WI,T20I,"Bridgetown, Barbados",09 Nov 24,DNB,DNB,DNB
"ENGLAND TOUR OF WEST INDIES, 2024",32(21),WI,ODI,"Bridgetown, Barbados",06 Nov 24,152.3,4,1
"ENGLAND TOUR OF WEST INDIES, 2024",0(1),WI,ODI,"North Sound, Antigua",31 Oct 24,0,0,0
"AUSTRALIA TOUR OF ENGLAND, 2024",4*(4),AUS,T20I,Cardiff,13 Sep 24,100,0,0
"AUSTRALIA TOUR OF ENGLAND, 2024",15(9),AUS,T20I,Southampton,11 Sep 24,166.6,2,0
"NEW ZEALAND TOUR OF ENGLAND, 2022",97 & DNB,NZ,Test,Leeds,23 Jun 22,71.3 & DNB,13 & DNB,2 & DNB
