bowler,overs,maidens,runs,wickets,economy
Barinder Sran,4,0,22,0,5.5
Mohit Sharma,4,0,51,2,12.8
Andrew Tye,4,0,23,2,5.8
Ravichandran Ashwin,4,0,53,0,13.2
Mujeeb Ur Rahman,4,0,27,0,6.8
