bowler,overs,maidens,runs,wickets,economy
Arshad Khan,3,0,45,1,15.0
Mohsin Khan,4,0,29,0,7.2
Yudhvir Singh,2,0,28,0,14.0
Naveen-ul-Haq,4,0,51,2,12.8
Ravi Bishnoi,4,0,26,1,6.5
Krunal Pandya,2,0,20,0,10.0
Deepak Hooda,1,0,9,0,9.0
