bowler,overs,maidens,runs,wickets,economy
Deepak Chahar,2,0,18,0,9.0
Jaydev Unadkat,4,0,19,1,4.8
Lockie Ferguson,4,1,7,2,1.8
Daniel Christian,4,0,25,1,6.2
Imran Tahir,4,0,18,3,4.5
Washington Sundar,2,0,7,1,3.5
