bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4.0,0,25,0,6.2
Sandeep Sharma,4.0,0,21,2,5.2
Rashid Khan,4.0,0,20,1,5.0
Mohammad Nabi,3.5,0,42,0,11.0
Siddarth Kaul,4.0,0,42,1,10.5
