over,runs,wickets
1,6,0
2,7,0
3,7,0
4,3,0
5,7,0
6,3,0
7,7,0
8,13,0
9,8,0
10,16,0
11,6,0
12,4,0
13,6,0
14,13,0
15,7,0
16,13,0
17,13,0
18,6,0
