over,runs,wickets
1,3,0
2,9,0
3,16,0
4,5,0
5,7,0
6,8,0
7,7,0
8,6,0
9,1,0
10,6,0
11,3,0
12,15,0
13,2,0
14,21,0
15,16,0
16,13,0
17,4,0
18,13,0
19,12,0
20,6,0
