over,runs,wickets
1,10,0
2,15,0
3,3,0
4,9,0
5,5,0
6,17,0
7,8,0
8,3,0
9,5,0
10,1,0
11,12,0
12,8,0
13,19,0
14,6,0
15,17,0
16,8,0
17,12,0
18,9,0
19,8,0
20,6,0
