over,runs,wickets
1,14,0
2,6,0
3,7,0
4,9,0
5,4,0
6,23,0
7,8,0
8,5,0
9,21,0
10,4,0
11,11,0
12,6,0
13,12,0
14,4,0
15,8,0
16,16,0
17,8,0
18,9,0
19,23,0
20,11,0
