batter,runs,balls,fours,sixes,strike_rate,dismissal
Yuvraj Singh,21,15,2,1,140.0,not out
Graeme Smith,0,1,0,0,0.0,c R McLaren b P Kumar
Robin Uthappa,22,14,1,2,157.14,not out
Jesse Ryder,31,17,6,0,182.35,c A Gilchrist b R McLaren
Mithun Manhas,35,32,5,1,109.38,c A Gilchrist b A Nayar
