over,runs,wickets
1,3,0
2,9,0
3,5,0
4,6,0
5,9,0
6,3,0
7,3,0
8,12,0
9,13,0
10,5,0
11,10,0
12,8,0
13,9,0
14,5,0
15,8,0
16,9,0
17,6,0
18,24,0
19,15,0
20,15,0
