bowler,overs,maidens,runs,wickets,economy
Umesh Yadav,3,0,20,1,6.7
Sandeep Warrier,3,0,28,1,9.3
Kartik Tyagi,4,0,51,0,12.8
Noor Ahmad,2,0,25,0,12.5
Rashid Khan,4,0,38,2,9.5
Mohit Sharma,4,0,31,3,7.8
