over,runs,wickets
1,8,0
2,13,0
3,8,0
4,13,0
5,3,0
6,8,0
7,7,0
8,4,0
9,15,0
10,9,0
11,10,0
12,9,0
13,8,0
14,10,0
15,4,0
16,15,0
17,10,0
18,11,0
19,4,0
20,14,0
