over,runs,wickets
1,1,0
2,4,0
3,10,0
4,9,0
5,13,0
6,18,0
7,3,0
8,3,0
9,7,0
10,15,0
11,4,0
12,4,0
13,7,0
14,3,0
15,14,0
16,6,0
17,9,0
18,17,0
19,19,0
20,13,0
