over,runs,wickets
1,3,0
2,12,0
3,1,0
4,7,0
5,6,0
6,9,0
7,10,0
8,10,0
9,13,0
10,3,0
11,5,0
12,21,0
13,16,0
14,10,0
15,17,0
16,6,0
17,9,0
18,18,0
19,12,0
20,11,0
