Stat,Test,ODI,T20,IPL
Matches,0,0,22,0
Innings,0,0,20,0
Balls,0,0,382,0
Runs,0,0,357,0
Maidens,0,0,2,0
Wickets,0,0,22,0
Avg,0.0,0.0,16.23,0.0
Eco,0,0,5.61,0
SR,0.0,0.0,17.36,0.0
BBI,-/-,-/-,3/9,-/-
BBM,-/-,-/-,3/9,-/-
