Stat,Test,ODI,T20,IPL
Matches,0,0,22,0
Innings,0,0,22,0
Runs,0,0,389,0
Balls,0,0,316,0
Highest,0,0,103,0
Average,0,0,18.52,0
SR,0,0,123.11,0
Not Out,0,0,1,0
Fours,0,0,28,0
Sixes,0,0,20,0
Ducks,0,0,3,0
