bowler,overs,maidens,runs,wickets,economy
Alfonso Thomas,3.0,0,15,0,5.0
James Faulkner,2.0,1,9,1,4.5
Shrikant Mundhe,1.0,0,6,1,6.0
Mitchell Marsh,2.1,0,11,1,5.24
Rahul Sharma,1.0,0,4,0,4.0
Yuvraj Singh,1.0,0,8,0,8.0
