bowler,overs,maidens,runs,wickets,economy
Dale Steyn,3.3,1,16,3,4.85
Ishant Sharma,3.0,0,12,5,4.0
Daniel Christian,3.0,0,12,0,4.0
Manpreet Gony,3.0,0,19,1,6.33
Amit Mishra,4.0,0,12,1,3.0
