batter,runs,balls,fours,sixes,strike_rate,dismissal
Prabhsimran Singh,54,20,4,5,270.0,run out (Narine)
Jonny Bairstow,108,48,8,9,225.0,not out
Rilee Rossouw,26,16,1,2,162.5,c Shreyas Iyer b Narine
Shashank Singh,68,28,2,8,242.86,not out
