bowler,overs,maidens,runs,wickets,economy
Dushmantha Chameera,3.0,0,48,0,16.0
Harshit Rana,4.0,0,61,0,15.2
Anukul Roy,2.0,0,36,0,18.0
Sunil Narine,4.0,0,24,1,6.0
Varun Chakaravarthy,3.0,0,46,0,15.3
Andre Russell,2.0,0,36,0,18.0
Ramandeep Singh,0.4,0,9,0,13.5
