Stat,Test,ODI,T20,IPL
Matches,0,15,84,92
Innings,0,14,83,92
Balls,0,681,1760,1942
Runs,0,611,2502,2966
Maidens,0,5,2,2
Wickets,0,25,127,108
Avg,0.0,24.44,19.7,27.46
Eco,0,5.38,8.53,9.16
SR,0.0,27.24,13.86,17.98
BBI,-/-,5/37,5/51,5/32
BBM,-/-,5/37,5/51,5/32
