over,runs,wickets
1,11,0
2,11,0
3,7,0
4,5,0
5,10,0
6,8,0
7,5,0
8,4,0
9,6,0
10,3,0
11,4,0
12,3,0
13,2,0
14,10,0
15,8,0
16,2,0
17,8,0
18,3,0
19,3,0
20,1,0
