batter,runs,balls,fours,sixes,strike_rate,dismissal
Kumar Sangakkara,25,21,2,1,119.05,c R Uthappa b R Sharma
Jean-Paul Duminy,23,26,0,1,88.46,b W Parnell
Shikhar Dhawan,28,25,4,0,112.0,st R Uthappa b Y Singh
Bharath Chipli,5,4,1,0,125.0,not out
Sunny Sohal,34,28,2,2,121.43,lbw b R Sharma
Daniel Christian,14,12,1,0,116.67,not out
