bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,2.0,0,10,0,5.0
Wayne Parnell,3.2,0,27,1,8.44
Rahul Sharma,4.0,0,25,2,6.25
Mitchell Marsh,3.0,0,30,0,10.0
Yuvraj Singh,4.0,0,27,1,6.75
Mithun Manhas,3.0,0,19,0,6.33
