batter,runs,balls,fours,sixes,strike_rate,dismissal
Yuvraj Singh,15,11,1,1,136.36,c K Cooper b S Trivedi
Robin Uthappa,54,41,8,1,131.71,run out (Samson)
Angelo Mathews,18,15,2,0,120.0,c A Rahane b J Faulkner
Aaron Finch,45,32,7,0,140.63,b K Cooper
Mitchell Marsh,35,21,2,3,166.67,not out
