bowler,overs,maidens,runs,wickets,economy
Ajit Chandila,2,0,23,0,11.5
James Faulkner,4,0,35,1,8.75
Shane Watson,4,0,29,0,7.25
Kevon Cooper,4,0,39,1,9.75
Siddharth Trivedi,4,0,33,1,8.25
Stuart Binny,2,0,19,0,9.5
