batter,runs,balls,fours,sixes,strike_rate,dismissal
MS Dhoni,30,20,1,2,150.0,run out (Barinder/Yuvraj)
George Bailey,34,40,3,1,85.0,c Nehra b Henriques
Ajinkya Rahane,0,3,0,0,0.0,c N Ojha b Bhuvneshwar
Ravichandran Ashwin,29,25,3,0,116.0,c N Ojha b Barinder
Saurabh Tiwary,9,10,1,0,90.0,c Dhawan b Nehra
Thisara Perera,17,13,0,1,130.77,c Henriques b Nehra
Usman Khawaja,11,8,2,0,137.5,run out (Deepak Hooda/N Ojha)
Adam Zampa,0,1,0,0,0.0,c N Ojha b Nehra
