bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,1,20,1,5.0
Ashish Nehra,4,0,29,3,7.25
Barinder Sran,4,0,26,1,6.5
Moises Henriques,3,0,20,1,6.67
Yuvraj Singh,1,0,10,0,10.0
Mustafizur Rahman,4,0,26,0,6.5
