Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2024,0-28,DC,T20,Visakhapatnam,03 Apr 24,28,1,0
INDIAN PREMIER LEAGUE 2022,0-8,MI,T20,Navi Mumbai,09 May 22,8,1,0
INDIAN PREMIER LEAGUE 2022,0-14,DC,T20,Mumbai,28 Apr 22,14,1,0
INDIAN PREMIER LEAGUE 2022,0-14,DC,T20,Mumbai,10 Apr 22,14,1,0
INDIAN PREMIER LEAGUE 2022,0-10,RCB,T20,Navi Mumbai,30 Mar 22,10,1,0
"SRI LANKA TOUR OF INDIA, 2022",2-36,SL,T20I,Lucknow,24 Feb 22,12,3,0
"WEST INDIES TOUR OF INDIA, 2022",2-23,WI,T20I,Kolkata,20 Feb 22,10.9,2.1,0
"WEST INDIES TOUR OF INDIA, 2022",0-4,WI,T20I,Kolkata,16 Feb 22,4,1,0
"INDIA TOUR OF SOUTH AFRICA, 2021-22",0-28,RSA,ODI,Paarl,21 Jan 22,5.6,5,0
"NEW ZEALAND TOUR OF INDIA, 2021",1-12,NZ,T20I,Kolkata,21 Nov 21,4,3,0
INDIAN PREMIER LEAGUE 2021,0-5,CSK,T20,Dubai,15 Oct 21,5,1,0
INDIAN PREMIER LEAGUE 2021,1-30,PBKS,T20,Dubai,01 Oct 21,13,2.3,0
INDIAN PREMIER LEAGUE 2021,2-29,DC,T20,Sharjah,28 Sep 21,7.2,4,0
INDIAN PREMIER LEAGUE 2021,0-5,CSK,T20,Abu Dhabi,26 Sep 21,5,1,0
